년도,월,시도,시군구,읍면동(법정동),산업분류코드(대),산업분류명(대),판매량
2023,2,광주광역시,광산구,광산동,O,"공공 행정, 국방 및 사회보장 행정",3849.0
2023,2,광주광역시,광산구,광산동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,2,광주광역시,광산구,남산동,A,"농업, 임업 및 어업",15122.0
2023,2,광주광역시,광산구,남산동,C,제조업,0.0
2023,2,광주광역시,광산구,남산동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,2,광주광역시,광산구,남산동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,2,광주광역시,광산구,남산동,F,건설업,0.0
2023,2,광주광역시,광산구,남산동,G,도매 및 소매업,0.0
2023,2,광주광역시,광산구,남산동,H,운수 및 창고업,1967.0
2023,2,광주광역시,광산구,남산동,I,숙박 및 음식점업,0.0
2023,2,광주광역시,광산구,남산동,J,정보통신업,11822.0
2023,2,광주광역시,광산구,남산동,L,부동산업,10030.0
2023,2,광주광역시,광산구,남산동,M,"전문, 과학 및 기술 서비스업",0.0
2023,2,광주광역시,광산구,남산동,O,"공공 행정, 국방 및 사회보장 행정",8559.0
2023,2,광주광역시,광산구,남산동,P,교육 서비스업,0.0
2023,2,광주광역시,광산구,남산동,Q,보건업 및 사회복지 서비스업,0.0
2023,2,광주광역시,광산구,남산동,R,"예술, 스포츠 및 여가관련 서비스업",0.0
2023,2,광주광역시,광산구,남산동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,2,광주광역시,광산구,내산동,A,"농업, 임업 및 어업",105163.0
2023,2,광주광역시,광산구,내산동,C,제조업,0.0
2023,2,광주광역시,광산구,내산동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,2,광주광역시,광산구,내산동,H,운수 및 창고업,0.0
2023,2,광주광역시,광산구,내산동,J,정보통신업,2905.0
2023,2,광주광역시,광산구,내산동,L,부동산업,0.0
2023,2,광주광역시,광산구,내산동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,2,광주광역시,광산구,내산동,O,"공공 행정, 국방 및 사회보장 행정",10173.0
2023,2,광주광역시,광산구,내산동,Q,보건업 및 사회복지 서비스업,0.0
2023,2,광주광역시,광산구,내산동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,2,광주광역시,광산구,대산동,A,"농업, 임업 및 어업",14461.0
2023,2,광주광역시,광산구,대산동,C,제조업,0.0
2023,2,광주광역시,광산구,대산동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,2,광주광역시,광산구,대산동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,2,광주광역시,광산구,대산동,G,도매 및 소매업,0.0
2023,2,광주광역시,광산구,대산동,H,운수 및 창고업,0.0
2023,2,광주광역시,광산구,대산동,I,숙박 및 음식점업,0.0
2023,2,광주광역시,광산구,대산동,J,정보통신업,4659.0
2023,2,광주광역시,광산구,대산동,L,부동산업,41659.0
2023,2,광주광역시,광산구,대산동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,2,광주광역시,광산구,대산동,Q,보건업 및 사회복지 서비스업,0.0
2023,2,광주광역시,광산구,대산동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,2,광주광역시,광산구,덕림동,A,"농업, 임업 및 어업",9059.0
2023,2,광주광역시,광산구,덕림동,C,제조업,2156164.0
2023,2,광주광역시,광산구,덕림동,D,"전기, 가스, 증기 및 공기 조절 공급업",10899.0
2023,2,광주광역시,광산구,덕림동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",107033.0
2023,2,광주광역시,광산구,덕림동,F,건설업,0.0
2023,2,광주광역시,광산구,덕림동,G,도매 및 소매업,0.0
2023,2,광주광역시,광산구,덕림동,H,운수 및 창고업,0.0
2023,2,광주광역시,광산구,덕림동,J,정보통신업,15169.0
2023,2,광주광역시,광산구,덕림동,L,부동산업,97179.0
2023,2,광주광역시,광산구,덕림동,M,"전문, 과학 및 기술 서비스업",0.0
2023,2,광주광역시,광산구,덕림동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,2,광주광역시,광산구,덕림동,Q,보건업 및 사회복지 서비스업,82275.0
2023,2,광주광역시,광산구,덕림동,R,"예술, 스포츠 및 여가관련 서비스업",0.0
2023,2,광주광역시,광산구,덕림동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,2,광주광역시,광산구,도덕동,A,"농업, 임업 및 어업",13111.0
2023,2,광주광역시,광산구,도덕동,C,제조업,0.0
2023,2,광주광역시,광산구,도덕동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,2,광주광역시,광산구,도덕동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,2,광주광역시,광산구,도덕동,F,건설업,0.0
2023,2,광주광역시,광산구,도덕동,G,도매 및 소매업,4531.0
2023,2,광주광역시,광산구,도덕동,H,운수 및 창고업,3030.0
2023,2,광주광역시,광산구,도덕동,I,숙박 및 음식점업,12232.0
2023,2,광주광역시,광산구,도덕동,J,정보통신업,30754.0
2023,2,광주광역시,광산구,도덕동,K,금융 및 보험업,0.0
2023,2,광주광역시,광산구,도덕동,L,부동산업,12786.0
2023,2,광주광역시,광산구,도덕동,O,"공공 행정, 국방 및 사회보장 행정",12624.0
2023,2,광주광역시,광산구,도덕동,P,교육 서비스업,0.0
2023,2,광주광역시,광산구,도덕동,Q,보건업 및 사회복지 서비스업,0.0
2023,2,광주광역시,광산구,도덕동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,2,광주광역시,광산구,도산동,A,"농업, 임업 및 어업",15289.0
2023,2,광주광역시,광산구,도산동,C,제조업,30504.0
2023,2,광주광역시,광산구,도산동,D,"전기, 가스, 증기 및 공기 조절 공급업",62828.0
2023,2,광주광역시,광산구,도산동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",58054.0
2023,2,광주광역시,광산구,도산동,F,건설업,26702.0
2023,2,광주광역시,광산구,도산동,G,도매 및 소매업,182100.0
2023,2,광주광역시,광산구,도산동,H,운수 및 창고업,36217.0
2023,2,광주광역시,광산구,도산동,I,숙박 및 음식점업,289248.0
2023,2,광주광역시,광산구,도산동,J,정보통신업,90556.0
2023,2,광주광역시,광산구,도산동,K,금융 및 보험업,0.0
2023,2,광주광역시,광산구,도산동,L,부동산업,667720.0
2023,2,광주광역시,광산구,도산동,M,"전문, 과학 및 기술 서비스업",0.0
2023,2,광주광역시,광산구,도산동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",33817.0
2023,2,광주광역시,광산구,도산동,O,"공공 행정, 국방 및 사회보장 행정",1353292.0
2023,2,광주광역시,광산구,도산동,P,교육 서비스업,170824.0
2023,2,광주광역시,광산구,도산동,Q,보건업 및 사회복지 서비스업,83377.0
2023,2,광주광역시,광산구,도산동,R,"예술, 스포츠 및 여가관련 서비스업",66443.0
2023,2,광주광역시,광산구,도산동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",112643.0
2023,2,광주광역시,광산구,도산동,U,국제 및 외국기관,0.0
2023,2,광주광역시,광산구,도천동,A,"농업, 임업 및 어업",9019.0
2023,2,광주광역시,광산구,도천동,C,제조업,6124302.0
2023,2,광주광역시,광산구,도천동,D,"전기, 가스, 증기 및 공기 조절 공급업",17644.0
2023,2,광주광역시,광산구,도천동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,2,광주광역시,광산구,도천동,F,건설업,7969.0
2023,2,광주광역시,광산구,도천동,G,도매 및 소매업,277142.0
2023,2,광주광역시,광산구,도천동,H,운수 및 창고업,150634.0
2023,2,광주광역시,광산구,도천동,I,숙박 및 음식점업,147345.0
2023,2,광주광역시,광산구,도천동,J,정보통신업,35946.0
2023,2,광주광역시,광산구,도천동,K,금융 및 보험업,0.0
2023,2,광주광역시,광산구,도천동,L,부동산업,361191.0
2023,2,광주광역시,광산구,도천동,M,"전문, 과학 및 기술 서비스업",0.0
2023,2,광주광역시,광산구,도천동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",46904.0
2023,2,광주광역시,광산구,도천동,O,"공공 행정, 국방 및 사회보장 행정",1181.0
2023,2,광주광역시,광산구,도천동,P,교육 서비스업,11518.0
2023,2,광주광역시,광산구,도천동,Q,보건업 및 사회복지 서비스업,0.0
2023,2,광주광역시,광산구,도천동,R,"예술, 스포츠 및 여가관련 서비스업",22102.0
2023,2,광주광역시,광산구,도천동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",339145.0
2023,2,광주광역시,광산구,도호동,A,"농업, 임업 및 어업",0.0
2023,2,광주광역시,광산구,동림동,A,"농업, 임업 및 어업",15709.0
2023,2,광주광역시,광산구,동림동,C,제조업,0.0
2023,2,광주광역시,광산구,동림동,H,운수 및 창고업,936.0
2023,2,광주광역시,광산구,동림동,I,숙박 및 음식점업,0.0
2023,2,광주광역시,광산구,동림동,J,정보통신업,3398.0
2023,2,광주광역시,광산구,동림동,L,부동산업,0.0
2023,2,광주광역시,광산구,동림동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,2,광주광역시,광산구,동산동,A,"농업, 임업 및 어업",297921.0
2023,2,광주광역시,광산구,동산동,C,제조업,0.0
2023,2,광주광역시,광산구,동산동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,2,광주광역시,광산구,동산동,F,건설업,0.0
2023,2,광주광역시,광산구,동산동,G,도매 및 소매업,0.0
2023,2,광주광역시,광산구,동산동,H,운수 및 창고업,2217.0
2023,2,광주광역시,광산구,동산동,J,정보통신업,4915.0
2023,2,광주광역시,광산구,동산동,M,"전문, 과학 및 기술 서비스업",0.0
2023,2,광주광역시,광산구,동산동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,2,광주광역시,광산구,동산동,P,교육 서비스업,0.0
2023,2,광주광역시,광산구,동산동,Q,보건업 및 사회복지 서비스업,0.0
2023,2,광주광역시,광산구,동호동,A,"농업, 임업 및 어업",35162.0
2023,2,광주광역시,광산구,동호동,D,"전기, 가스, 증기 및 공기 조절 공급업",4.0
2023,2,광주광역시,광산구,동호동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,2,광주광역시,광산구,동호동,G,도매 및 소매업,0.0
2023,2,광주광역시,광산구,동호동,H,운수 및 창고업,2507.0
2023,2,광주광역시,광산구,동호동,I,숙박 및 음식점업,0.0
2023,2,광주광역시,광산구,동호동,J,정보통신업,4197.0
2023,2,광주광역시,광산구,동호동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,2,광주광역시,광산구,동호동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,2,광주광역시,광산구,동호동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,2,광주광역시,광산구,두정동,A,"농업, 임업 및 어업",28945.0
2023,2,광주광역시,광산구,두정동,C,제조업,0.0
2023,2,광주광역시,광산구,두정동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,2,광주광역시,광산구,두정동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,2,광주광역시,광산구,두정동,G,도매 및 소매업,0.0
2023,2,광주광역시,광산구,두정동,H,운수 및 창고업,1353.0
2023,2,광주광역시,광산구,두정동,J,정보통신업,0.0
2023,2,광주광역시,광산구,두정동,L,부동산업,2075.0
2023,2,광주광역시,광산구,두정동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,2,광주광역시,광산구,두정동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,2,광주광역시,광산구,등임동,A,"농업, 임업 및 어업",46337.0
2023,2,광주광역시,광산구,등임동,C,제조업,0.0
2023,2,광주광역시,광산구,등임동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,2,광주광역시,광산구,등임동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,2,광주광역시,광산구,등임동,F,건설업,0.0
2023,2,광주광역시,광산구,등임동,G,도매 및 소매업,0.0
2023,2,광주광역시,광산구,등임동,H,운수 및 창고업,0.0
2023,2,광주광역시,광산구,등임동,I,숙박 및 음식점업,0.0
2023,2,광주광역시,광산구,등임동,J,정보통신업,5947.0
2023,2,광주광역시,광산구,등임동,L,부동산업,2092.0
2023,2,광주광역시,광산구,등임동,O,"공공 행정, 국방 및 사회보장 행정",333.0
2023,2,광주광역시,광산구,등임동,P,교육 서비스업,0.0
2023,2,광주광역시,광산구,등임동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,2,광주광역시,광산구,명도동,A,"농업, 임업 및 어업",5088.0
2023,2,광주광역시,광산구,명도동,C,제조업,0.0
2023,2,광주광역시,광산구,명도동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,2,광주광역시,광산구,명도동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
2023,2,광주광역시,광산구,명도동,G,도매 및 소매업,0.0
2023,2,광주광역시,광산구,명도동,H,운수 및 창고업,0.0
2023,2,광주광역시,광산구,명도동,J,정보통신업,0.0
2023,2,광주광역시,광산구,명도동,L,부동산업,0.0
2023,2,광주광역시,광산구,명도동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,2,광주광역시,광산구,명도동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,2,광주광역시,광산구,명화동,A,"농업, 임업 및 어업",32860.0
2023,2,광주광역시,광산구,명화동,F,건설업,0.0
2023,2,광주광역시,광산구,명화동,G,도매 및 소매업,2983.0
2023,2,광주광역시,광산구,명화동,H,운수 및 창고업,9094.0
2023,2,광주광역시,광산구,명화동,I,숙박 및 음식점업,0.0
2023,2,광주광역시,광산구,명화동,J,정보통신업,15600.0
2023,2,광주광역시,광산구,명화동,L,부동산업,5864.0
2023,2,광주광역시,광산구,명화동,N,"사업시설 관리, 사업 지원 및 임대 서비스업",0.0
2023,2,광주광역시,광산구,명화동,O,"공공 행정, 국방 및 사회보장 행정",1689.0
2023,2,광주광역시,광산구,명화동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,2,광주광역시,광산구,박호동,A,"농업, 임업 및 어업",6960.0
2023,2,광주광역시,광산구,박호동,D,"전기, 가스, 증기 및 공기 조절 공급업",0.0
2023,2,광주광역시,광산구,박호동,F,건설업,0.0
2023,2,광주광역시,광산구,박호동,H,운수 및 창고업,0.0
2023,2,광주광역시,광산구,박호동,I,숙박 및 음식점업,0.0
2023,2,광주광역시,광산구,박호동,J,정보통신업,2438.0
2023,2,광주광역시,광산구,박호동,L,부동산업,8896.0
2023,2,광주광역시,광산구,박호동,M,"전문, 과학 및 기술 서비스업",0.0
2023,2,광주광역시,광산구,박호동,O,"공공 행정, 국방 및 사회보장 행정",0.0
2023,2,광주광역시,광산구,박호동,P,교육 서비스업,0.0
2023,2,광주광역시,광산구,박호동,Q,보건업 및 사회복지 서비스업,0.0
2023,2,광주광역시,광산구,박호동,R,"예술, 스포츠 및 여가관련 서비스업",0.0
2023,2,광주광역시,광산구,박호동,S,"협회 및 단체, 수리 및 기타 개인 서비스업",0.0
2023,2,광주광역시,광산구,복룡동,A,"농업, 임업 및 어업",225522.0
2023,2,광주광역시,광산구,복룡동,C,제조업,0.0
2023,2,광주광역시,광산구,복룡동,D,"전기, 가스, 증기 및 공기 조절 공급업",73469.0
2023,2,광주광역시,광산구,복룡동,E,"수도, 하수 및 폐기물 처리, 원료 재생업",0.0
